,task_completion_time_sec,task_completion_time_sec,task_completion_time_sec,total_interactions,total_interactions,total_interactions,total_navigations,total_navigations,total_navigations,total_filters,total_filters,total_filters,total_resets,total_resets,total_resets,total_hovers,total_hovers,total_hovers,total_scrolls,total_scrolls,total_scrolls
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
interface_option,,,,,,,,,,,,,,,,,,,,,
benchmark,89.44845398773006,100.41917459374442,163,1.4233128834355828,0.974335516029235,163,1.4233128834355828,0.974335516029235,163,0.6809815950920245,2.506055681724986,163,0.1901840490797546,0.8717241836364245,163,4.595092024539877,3.2310951337099545,163,0.0,0.0,163
multi,101.1484512195122,128.10344939069805,164,13.317073170731707,13.664137871587593,164,2.6158536585365852,1.4501930916235501,164,5.865853658536586,7.7590433208306315,164,0.34146341463414637,0.9934696242758612,164,67.14024390243902,61.58627916618472,164,9.426829268292684,12.435384392000387,164
single,97.67012418300654,139.42449424189945,153,7.973856209150327,11.124858196859895,153,1.8758169934640523,1.4970157218785072,153,2.2745098039215685,3.2286450109622056,153,0.19607843137254902,0.7439123421179529,153,7.718954248366013,5.58717694973319,153,6.0588235294117645,10.281713003727623,153
